concessionaria;ano_do_pnv_snv;rodovia;km_m;sentido;latitude;longitude
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;868,927;Decrescente;-22,383604;-45,948289
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;869,127;Decrescente;-22,384627;-45,949884
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;762,252;Decrescente;-21,709370;-45,375229
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;762,452;Decrescente;-21,711152;-45,375549
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;762,652;Decrescente;-21,712930;-45,375892
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;762,847;Decrescente;-21,714502;-45,376371
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;753,610;Decrescente;-21,665919;-45,311241
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;753,810;Decrescente;-21,666683;-45,312993
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;753,927;Decrescente;-21,667238;-45,314832
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;754,127;Decrescente;-21,667497;-45,316746
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;754,327;Decrescente;-21,667711;-45,318665
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;754,527;Decrescente;-21,667921;-45,320585
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;754,727;Decrescente;-21,668134;-45,322505
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;754,927;Decrescente;-21,668577;-45,324379
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;755,127;Decrescente;-21,669115;-45,326224
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;755,208;Decrescente;-21,669303;-45,327144
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;723,400;Decrescente;-21,451893;-45,211576
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;723,504;Decrescente;-21,452841;-45,211453
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;723,704;Decrescente;-21,453825;-45,211253
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;723,907;Decrescente;-21,454956;-45,211117
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;675,163;Decrescente;-21,092221;-45,073424
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;675,312;Decrescente;-21,092829;-45,074705
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;675,363;Decrescente;-21,093144;-45,075079
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;675,417;Decrescente;-21,093269;-45,075578
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;675,563;Decrescente;-21,093935;-45,076810
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;675,763;Decrescente;-21,095030;-45,078343
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;675,963;Decrescente;-21,096187;-45,079822
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;676,123;Decrescente;-21,097245;-45,081382
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;676,323;Decrescente;-21,098378;-45,082882
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;676,523;Decrescente;-21,099489;-45,084402
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;676,723;Decrescente;-21,100756;-45,085775
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;676,923;Decrescente;-21,102111;-45,087048
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;677,123;Decrescente;-21,103524;-45,088249
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;677,323;Decrescente;-21,104896;-45,089503
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;677,523;Decrescente;-21,106428;-45,090523
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;677,545;Decrescente;-21,106889;-45,090831
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;666,900;Decrescente;-21,053602;-45,013408
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;667,100;Decrescente;-21,053190;-45,015095
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;667,300;Decrescente;-21,052900;-45,016831
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;667,500;Decrescente;-21,053132;-45,018745
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;667,700;Decrescente;-21,053791;-45,020531
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;662,112;Decrescente;-21,022324;-44,994431
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;662,160;Decrescente;-21,022533;-44,994694
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;662,360;Decrescente;-21,023717;-44,996140
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;662,560;Decrescente;-21,024883;-44,997621
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;662,760;Decrescente;-21,026105;-44,999036
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;588,600;Decrescente;-20,538736;-44,640208
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;588,800;Decrescente;-20,540116;-44,641684
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;589,000;Decrescente;-20,541274;-44,643152
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;589,200;Decrescente;-20,542482;-44,644641
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;589,400;Decrescente;-20,543570;-44,646014
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;589,600;Decrescente;-20,544582;-44,647501
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;589,800;Decrescente;-20,545422;-44,649166
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;590,000;Decrescente;-20,545711;-44,651041
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;590,020;Decrescente;-20,545889;-44,652969
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;590,400;Decrescente;-20,545776;-44,654807
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;564,400;Decrescente;-20,391237;-44,492950
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;564,422;Decrescente;-20,391173;-44,492651
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;564,600;Decrescente;-20,391855;-44,493645
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;564,800;Decrescente;-20,392707;-44,495354
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;563,750;Decrescente;-20,386066;-44,489567
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;563,950;Decrescente;-20,387420;-44,490837
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;564,150;Decrescente;-20,389095;-44,491556
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;564,350;Decrescente;-20,390759;-44,492305
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;561,775;Decrescente;-20,377422;-44,475472
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;561,965;Decrescente;-20,378233;-44,476249
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;562,165;Decrescente;-20,379050;-44,477082
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;562,365;Decrescente;-20,380393;-44,478382
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;562,565;Decrescente;-20,381697;-44,479682
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;562,765;Decrescente;-20,383019;-44,481010
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;561,645;Decrescente;-20,376407;-44,474536
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;561,085;Decrescente;-20,374393;-44,471726
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;561,245;Decrescente;-20,374595;-44,472133
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;561,445;Decrescente;-20,375175;-44,473145
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;509,573;Decrescente;-20,052700;-44,281794
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;509,773;Decrescente;-20,053963;-44,283163
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;509,973;Decrescente;-20,055291;-44,284459
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;510,173;Decrescente;-20,056665;-44,285702
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;510,373;Decrescente;-20,057578;-44,287352
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;510,573;Decrescente;-20,058747;-44,288811
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;510,773;Decrescente;-20,059971;-44,290218
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;510,973;Decrescente;-20,061241;-44,291579
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;511,173;Decrescente;-20,062647;-44,292780
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;511,373;Decrescente;-20,064114;-44,293896
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;511,573;Decrescente;-20,065591;-44,294998
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;511,773;Decrescente;-20,067057;-44,296118
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;511,973;Decrescente;-20,068549;-44,297196
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;512,173;Decrescente;-20,070010;-44,298322
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;512,373;Decrescente;-20,071488;-44,299424
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;512,573;Decrescente;-20,072929;-44,300578
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;512,773;Decrescente;-20,074403;-44,301684
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;512,973;Decrescente;-20,075876;-44,302792
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;513,173;Decrescente;-20,077295;-44,303976
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;513,373;Decrescente;-20,078683;-44,305202
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;513,418;Decrescente;-20,078829;-44,305327
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;506,709;Decrescente;-20,040513;-44,259265
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;506,909;Decrescente;-20,041114;-44,261068
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;507,109;Decrescente;-20,041746;-44,262860
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;507,309;Decrescente;-20,042369;-44,264655
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;507,509;Decrescente;-20,042996;-44,266448
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;507,709;Decrescente;-20,043621;-44,268243
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;507,909;Decrescente;-20,044258;-44,270032
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;508,072;Decrescente;-20,044640;-44,271536
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;508,109;Decrescente;-20,044751;-44,271872
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;508,287;Decrescente;-20,045199;-44,273217
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;504,640;Decrescente;-20,033640;-44,241108
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;504,740;Decrescente;-20,033982;-44,241652
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;504,940;Decrescente;-20,034946;-44,243272
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;505,140;Decrescente;-20,035902;-44,244879
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;505,340;Decrescente;-20,036793;-44,246560
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;505,540;Decrescente;-20,037487;-44,248307
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;505,740;Decrescente;-20,038041;-44,250119
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;505,940;Decrescente;-20,038435;-44,252004
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;506,140;Decrescente;-20,038644;-44,253882
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;506,340;Decrescente;-20,038964;-44,255755
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;502,295;Decrescente;-20,018403;-44,226837
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;502,495;Decrescente;-20,019714;-44,228153
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;502,695;Decrescente;-20,021402;-44,228836
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;502,895;Decrescente;-20,023110;-44,229462
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;503,095;Decrescente;-20,024679;-44,230411
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;503,295;Decrescente;-20,026084;-44,231614
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;503,368;Decrescente;-20,026310;-44,231810
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;496,000;Decrescente;-19,975803;-44,194715
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;496,100;Decrescente;-19,975804;-44,195323
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;496,300;Decrescente;-19,975948;-44,196764
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;496,500;Decrescente;-19,976056;-44,198652
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;494,347;Decrescente;-19,969091;-44,180984
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;494,447;Decrescente;-19,970559;-44,182104
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;494,647;Decrescente;-19,972024;-44,183216
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;494,847;Decrescente;-19,973407;-44,184428
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;495,047;Decrescente;-19,968373;-44,180430
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;495,247;Decrescente;-19,974532;-44,185939
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;493,441;Decrescente;-19,964938;-44,173251
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;493,641;Decrescente;-19,965480;-44,175075
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;493,764;Decrescente;-19,965801;-44,176165
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;492,667;Decrescente;-19,963132;-44,166356
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;492,867;Decrescente;-19,963647;-44,168188
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;493,067;Decrescente;-19,964138;-44,170028
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;493,267;Decrescente;-19,964607;-44,171873
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;493,352;Decrescente;-19,964738;-44,172418
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;489,692;Decrescente;-19,956831;-44,139604
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;489,753;Decrescente;-19,956735;-44,140259
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;489,953;Decrescente;-19,956492;-44,142142
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;490,153;Decrescente;-19,956229;-44,144036
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;490,353;Decrescente;-19,956146;-44,145936
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;490,553;Decrescente;-19,956561;-44,147789
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;490,753;Decrescente;-19,957397;-44,149496
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;488,400;Decrescente;-19,956378;-44,127791
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;488,542;Decrescente;-19,956076;-44,129113
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;488,742;Decrescente;-19,955983;-44,131026
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;488,942;Decrescente;-19,956196;-44,132906
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;489,142;Decrescente;-19,956464;-44,134674
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;489,342;Decrescente;-19,956746;-44,136561
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;489,542;Decrescente;-19,956870;-44,138471
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;485,442;Decrescente;-19,956129;-44,101890
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;485,640;Decrescente;-19,956190;-44,102800
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;485,840;Decrescente;-19,956303;-44,104326
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;486,936;Decrescente;-19,956169;-44,106218
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;481,936;Decrescente;-19,959122;-44,069638
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;482,136;Decrescente;-19,959123;-44,071549
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;482,336;Decrescente;-19,959118;-44,073460
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;482,536;Decrescente;-19,958805;-44,075343
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;482,736;Decrescente;-19,958126;-44,077114
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;482,930;Decrescente;-19,957696;-44,078853
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;481,475;Decrescente;-19,959237;-44,065071
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;481,536;Decrescente;-19,959143;-44,065393
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;481,736;Decrescente;-19,959133;-44,067284
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;481,132;Decrescente;-19,958883;-44,061938
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;481,332;Decrescente;-19,959083;-44,063837
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;481,385;Decrescente;-19,959075;-44,064632
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;480,103;Decrescente;-19,960574;-44,052517
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;480,303;Decrescente;-19,959525;-44,054073
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;480,503;Decrescente;-19,958531;-44,055669
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;480,554;Decrescente;-19,958357;-44,056021
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;478,323;Decrescente;-19,961793;-44,038408
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;478,523;Decrescente;-19,962638;-44,040098
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;478,723;Decrescente;-19,963431;-44,041815
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;478,923;Decrescente;-19,964170;-44,043560
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;479,123;Decrescente;-19,964433;-44,045450
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;479,323;Decrescente;-19,964101;-44,047329
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;479,523;Decrescente;-19,963178;-44,048972
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;479,723;Decrescente;-19,962067;-44,050479
AUTOPISTA FERNÃO DIAS;2007;BR-381/MG;479,923;Decrescente;-19,960955;-44,051986
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;3,300;Crescente;-22,879583;-46,402046
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;3,500;Crescente;-22,880519;-46,403702
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;3,700;Crescente;-22,881350;-46,405417
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;3,870;Crescente;-22,881831;-46,407225
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;6,080;Crescente;-22,898905;-46,420026
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;6,280;Crescente;-22,900679;-46,420580
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;6,500;Crescente;-22,902378;-46,421427
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;28,191;Crescente;-23,036329;-46,552651
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;28,391;Crescente;-23,036933;-46,554445
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;28,591;Crescente;-23,037497;-46,555206
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;28,729;Crescente;-23,038138;-46,555989
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;30,724;Crescente;-23,052937;-46,568222
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;30,924;Crescente;-23,054306;-46,569478
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;31,124;Crescente;-23,055778;-46,570573
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;31,324;Crescente;-23,057300;-46,571363
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;31,363;Crescente;-23,057502;-46,571397
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;39,854;Crescente;-23,129428;-46,576821
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;40,054;Crescente;-23,131231;-46,576702
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;40,254;Crescente;-23,133031;-46,576541
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;40,454;Crescente;-23,134819;-46,576270
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;40,587;Crescente;-23,135539;-46,576180
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;44,482;Crescente;-23,167836;-46,575603
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;44,682;Crescente;-23,169503;-46,576352
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;44,882;Crescente;-23,171181;-46,577031
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;45,082;Crescente;-23,172914;-46,577706
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;45,223;Crescente;-23,173764;-46,577938
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;47,523;Crescente;-23,193658;-46,586163
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;47,723;Crescente;-23,195332;-46,586801
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;47,923;Crescente;-23,197039;-46,587359
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;48,122;Crescente;-23,197778;-46,587687
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;48,509;Crescente;-23,200364;-46,588672
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;48,709;Crescente;-23,202015;-46,589464
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;48,909;Crescente;-23,203702;-46,590160
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;49,109;Crescente;-23,205425;-46,590747
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;49,328;Crescente;-23,206745;-46,591238
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;59,146;Crescente;-23,284088;-46,589237
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;59,346;Crescente;-23,285589;-46,590299
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;59,546;Crescente;-23,286893;-46,590213
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;59,635;Crescente;-23,287331;-46,590067
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;64,466;Crescente;-23,312031;-46,582576
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;64,666;Crescente;-23,313836;-46,582502
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;64,811;Crescente;-23,315166;-46,582872
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;64,910;Crescente;-23,315943;-46,582793
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;64,912;Crescente;-23,315955;-46,582920
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,110;Crescente;-23,317747;-46,582881
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,113;Crescente;-23,317756;-46,583136
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,154;Crescente;-23,318157;-46,582990
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,157;Crescente;-23,318553;-46,582732
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,162;Crescente;-23,318577;-46,583157
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,168;Crescente;-23,318624;-46,582852
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,202;Crescente;-23,318986;-46,582877
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,222;Crescente;-23,319173;-46,582882
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,229;Crescente;-23,319242;-46,582735
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,310;Crescente;-23,319551;-46,582795
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,510;Crescente;-23,321342;-46,582540
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,680;Crescente;-23,322692;-46,581516
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,710;Crescente;-23,322944;-46,581612
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;65,910;Crescente;-23,324413;-46,580475
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;66,110;Crescente;-23,325889;-46,579348
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;66,170;Crescente;-23,326483;-46,578900
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;66,133;Crescente;-23,327691;-46,578245
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;66,236;Crescente;-23,328428;-46,578547
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;66,627;Crescente;-23,332229;-46,577810
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;66,767;Crescente;-23,333156;-46,577165
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;66,768;Crescente;-23,332997;-46,576831
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;66,968;Crescente;-23,333674;-46,576579
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;67,133;Crescente;-23,334384;-46,576300
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;68,220;Crescente;-23,343889;-46,572246
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;68,420;Crescente;-23,344621;-46,570449
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;68,620;Crescente;-23,345331;-46,568640
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;68,820;Crescente;-23,345658;-46,567771
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;68,939;Crescente;-23,345936;-46,567106
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;79,496;Crescente;-23,409957;-46,581616
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;79,696;Crescente;-23,411737;-46,581945
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;79,835;Crescente;-23,413088;-46,581997
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;85,327;Crescente;-23,459464;-46,571713
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;85,527;Crescente;-23,461270;-46,571735
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;85,727;Crescente;-23,463075;-46,571788
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;85,927;Crescente;-23,464881;-46,571826
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;86,127;Crescente;-23,466687;-46,571800
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;86,327;Crescente;-23,468291;-46,570901
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;86,527;Crescente;-23,469336;-46,569305
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;86,727;Crescente;-23,470251;-46,567616
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;86,927;Crescente;-23,471171;-46,565932
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;87,127;Crescente;-23,472099;-46,564252
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;87,327;Crescente;-23,473189;-46,562691
AUTOPISTA FERNÃO DIAS;2007;BR-381/SP;87,527;Crescente;-23,474520;-46,561368
