concessionaria;ano_do_pnv_snv;rodovia;uf;km_m;municipio;tipo_pista;sentido;situacao;data_da_inativacao;latitude;longitude
VIA SUL;2019;BR-386;RS;202,000;Victor Graeff;Principal;Crescente;Ativo;;-28,476532;-52,657
VIA SUL;2019;BR-386;RS;203,600;Victor Graeff;Principal;Decrescente;Ativo;;-28,488112;-52,647
VIA SUL;2019;BR-386;RS;205,700;Victor Graeff;Principal;Crescente;Ativo;;-28,506368;-52,644
VIA SUL;2019;BR-386;RS;207,600;Victor Graeff;Principal;Decrescente;Ativo;;-28,519441;-52,631
VIA SUL;2019;BR-386;RS;210,700;Tio Hugo;Principal;Crescente;Ativo;;-28,544239;-52,616
VIA SUL;2019;BR-386;RS;213,400;Tio Hugo;Principal;Crescente;Ativo;;-28,564842;-52,600
VIA SUL;2019;BR-386;RS;214,800;Tio Hugo;Principal;Decrescente;Ativo;;-28,575963;-52,596
VIA SUL;2019;BR-386;RS;216,400;Tio Hugo;Principal;Decrescente;Ativo;;-28,589542;-52,601
VIA SUL;2019;BR-386;RS;217,400;Tio Hugo;Principal;Crescente;Ativo;;-28,597077;-52,606
VIA SUL;2019;BR-386;RS;218,700;Tio Hugo;Principal;Decrescente;Ativo;;-28,608735;-52,607
VIA SUL;2019;BR-386;RS;220,200;Tio Hugo;Principal;Crescente;Ativo;;-28,620788;-52,613
VIA SUL;2019;BR-386;RS;221,500;Tio Hugo;Principal;Crescente;Ativo;;-28,631971;-52,614
VIA SUL;2019;BR-386;RS;222,900;Mormaço;Principal;Crescente;Ativo;;-28,644605;-52,615
VIA SUL;2019;BR-386;RS;223,600;Mormaço;Principal;Crescente;Ativo;;-28,650902;-52,614
VIA SUL;2019;BR-386;RS;225,100;Mormaço;Principal;Crescente;Ativo;;-28,663662;-52,612
VIA SUL;2019;BR-386;RS;226,100;Mormaço;Principal;Crescente;Ativo;;-28,672685;-52,609
VIA SUL;2019;BR-386;RS;227,300;Mormaço;Principal;Crescente;Ativo;;-28,680304;-52,601
VIA SUL;2019;BR-386;RS;227,950;Mormaço;Principal;Decrescente;Ativo;;-28,682448;-52,595
VIA SUL;2019;BR-386;RS;229,200;Soledade;Principal;Decrescente;Ativo;;-28,689904;-52,586
VIA SUL;2019;BR-386;RS;229,800;Soledade;Principal;Crescente;Ativo;;-28,695513;-52,587
VIA SUL;2019;BR-386;RS;230,500;Soledade;Principal;Crescente;Ativo;;-28,701101;-52,586
VIA SUL;2019;BR-386;RS;231,200;Soledade;Principal;Decrescente;Ativo;;-28,705998;-52,581
VIA SUL;2019;BR-386;RS;232,320;Soledade;Principal;Crescente;Ativo;;-28,711769;-52,572
VIA SUL;2019;BR-386;RS;233,600;Soledade;Principal;Crescente;Ativo;;-28,720605;-52,563
VIA SUL;2019;BR-386;RS;234,900;Soledade;Principal;Decrescente;Ativo;;-28,729629;-52,555
VIA SUL;2019;BR-386;RS;235,600;Soledade;Principal;Crescente;Ativo;;-28,735603;-52,555
VIA SUL;2019;BR-386;RS;237,050;Soledade;Principal;Crescente;Ativo;;-28,746814;-52,548
VIA SUL;2019;BR-386;RS;238,900;Soledade;Principal;Decrescente;Ativo;;-28,757024;-52,533
VIA SUL;2019;BR-386;RS;239,500;Soledade;Principal;Decrescente;Ativo;;-28,761661;-52,531
VIA SUL;2019;BR-386;RS;240,500;Soledade;Principal;Crescente;Ativo;;-28,770086;-52,535
VIA SUL;2019;BR-386;RS;241,400;Soledade;Principal;Crescente;Ativo;;-28,778623;-52,533
VIA SUL;2019;BR-386;RS;242,800;Soledade;Principal;Decrescente;Ativo;;-28,788483;-52,524
VIA SUL;2019;BR-386;RS;243,800;Soledade;Principal;Crescente;Ativo;;-28,795446;-52,520
VIA SUL;2019;BR-386;RS;245,350;Soledade;Principal;Crescente;Ativo;;-28,804122;-52,507
VIA SUL;2019;BR-386;RS;247,200;Soledade;Principal;Decrescente;Ativo;;-28,813265;-52,492
VIA SUL;2019;BR-386;RS;248,650;Soledade;Principal;Crescente;Ativo;;-28,821319;-52,479
VIA SUL;2019;BR-386;RS;251,400;Soledade;Principal;Decrescente;Ativo;;-28,833196;-52,455
VIA SUL;2019;BR-386;RS;252,800;Soledade;Principal;Crescente;Ativo;;-28,844834;-52,450
VIA SUL;2019;BR-386;RS;255,600;Soledade;Principal;Crescente;Ativo;;-28,868684;-52,442
VIA SUL;2019;BR-101;RS;0,050;Torres;Principal;Crescente;Ativo;;-29,300356;-49,771
VIA SUL;2019;BR-101;RS;2,200;Torres;Principal;Crescente;Ativo;;-29,320798;-49,776
VIA SUL;2019;BR-101;RS;4,200;Torres;Principal;Crescente;Ativo;;-29,333593;-49,786
VIA SUL;2019;BR-101;RS;5,500;Torres;Principal;Decrescente;Ativo;;-29,344046;-49,789
VIA SUL;2019;BR-101;RS;7,500;Torres;Principal;Crescente;Ativo;;-29,356966;-49,804
VIA SUL;2019;BR-101;RS;10,100;Dom Pedro de Alcântara;Principal;Crescente;Ativo;;-29,372672;-49,823
VIA SUL;2019;BR-101;RS;14,000;Dom Pedro de Alcântara;Principal;Crescente;Ativo;;-29,397428;-49,849
VIA SUL;2019;BR-101;RS;15,000;Dom Pedro de Alcântara;Principal;Crescente;Ativo;;-29,403903;-49,859
VIA SUL;2019;BR-101;RS;15,100;Dom Pedro de Alcântara;Principal;Decrescente;Ativo;;-29,406942;-49,853
VIA SUL;2019;BR-101;RS;15,800;Dom Pedro de Alcântara;Principal;Crescente;Ativo;;-29,409464;-49,857
VIA SUL;2019;BR-101;RS;16,900;Três Cachoeiras;Principal;Decrescente;Ativo;;-29,419800;-49,860
VIA SUL;2019;BR-101;RS;18,400;Três Cachoeiras;Principal;Crescente;Ativo;;-29,422521;-49,878
VIA SUL;2019;BR-101;RS;20,400;Três Cachoeiras;Principal;Crescente;Ativo;;-29,432692;-49,891
VIA SUL;2019;BR-101;RS;22,500;Três Cachoeiras;Principal;Crescente;Ativo;;-29,445543;-49,910
VIA SUL;2019;BR-101;RS;25,800;Três Cachoeiras;Principal;Decrescente;Ativo;;-29,460354;-49,936
VIA SUL;2019;BR-101;RS;27,300;Três Cachoeiras;Principal;Crescente;Ativo;;-29,464946;-49,952
VIA SUL;2019;BR-101;RS;28,900;Três Cachoeiras;Principal;Decrescente;Ativo;;-29,476977;-49,961
VIA SUL;2019;BR-101;RS;30,100;Três Cachoeiras;Principal;Crescente;Ativo;;-29,481424;-49,970
VIA SUL;2019;BR-101;RS;31,000;Três Cachoeiras;Principal;Crescente;Ativo;;-29,489311;-49,975
VIA SUL;2019;BR-101;RS;32,700;Três Cachoeiras;Principal;Decrescente;Ativo;;-29,503344;-49,980
VIA SUL;2019;BR-101;RS;33,500;Três Cachoeiras;Principal;Crescente;Ativo;;-29,503344;-49,980
VIA SUL;2019;BR-101;RS;34,700;Três Cachoeiras;Principal;Decrescente;Ativo;;-29,518538;-49,993
VIA SUL;2019;BR-101;RS;36,300;Três Cachoeiras;Principal;Crescente;Ativo;;-29,526781;-50,004
VIA SUL;2019;BR-101;RS;37,200;Três Cachoeiras;Principal;Decrescente;Ativo;;-29,535048;-50,004
VIA SUL;2019;BR-101;RS;38,900;Três Forquilhas;Principal;Crescente;Ativo;;-29,535048;-50,004
VIA SUL;2019;BR-101;RS;40,150;Três Forquilhas;Principal;Crescente;Ativo;;-29,537123;-50,030
VIA SUL;2019;BR-101;RS;41,700;Terra de Areia;Principal;Decrescente;Ativo;;-29,551648;-50,033
VIA SUL;2019;BR-101;RS;44,000;Terra de Areia;Principal;Crescente;Ativo;;-29,565579;-50,052
VIA SUL;2019;BR-101;RS;45,400;Terra de Areia;Principal;Crescente;Ativo;;-29,574200;-50,062
VIA SUL;2019;BR-101;RS;50,500;Terra de Areia;Principal;Crescente;Ativo;;-29,612483;-50,090
VIA SUL;2019;BR-101;RS;53,400;Terra de Areia;Principal;Decrescente;Ativo;;-29,636697;-50,103
VIA SUL;2019;BR-101;RS;54,600;Terra de Areia;Principal;Crescente;Ativo;;-29,645433;-50,111
VIA SUL;2019;BR-101;RS;56,000;Maquiné;Principal;Crescente;Ativo;;-29,653281;-50,122
VIA SUL;2019;BR-101;RS;57,100;Maquiné;Principal;Crescente;Ativo;;-29,658864;-50,131
VIA SUL;2019;BR-101;RS;58,400;Maquiné;Principal;Decrescente;Ativo;;-29,668460;-50,136
VIA SUL;2019;BR-101;RS;59,300;Maquiné;Principal;Decrescente;Ativo;;-29,675623;-50,141
VIA SUL;2019;BR-101;RS;60,100;Maquiné;Principal;Crescente;Ativo;;-29,679591;-50,148
VIA SUL;2019;BR-101;RS;60,600;Maquiné;Principal;Decrescente;Ativo;;-29,686415;-50,151
VIA SUL;2019;BR-101;RS;62,100;Maquiné;Principal;Decrescente;Ativo;;-29,693054;-50,160
VIA SUL;2019;BR-101;RS;63,400;Maquiné;Principal;Crescente;Ativo;;-29,697916;-50,173
